Dataset                      Metric                   metric valor    p    k
../datasets_2/cocomo81.arff  R2 Score                   0.310774      2    4
../datasets_2/cocomo81.arff  MAE                      982.006         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    170             1    5
../datasets_2/cocomo81.arff  RMSE                    2600.56          1    5
../datasets_2/cocomo81.arff  R2 Score                   0.235537      1    5
../datasets_2/cocomo81.arff  MAE                      981.837         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    170             2    5
../datasets_2/cocomo81.arff  RMSE                    2600.55          2    5
../datasets_2/cocomo81.arff  R2 Score                   0.235538      2    5
../datasets_2/cocomo81.arff  MAE                      964.001         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    183             1    6
../datasets_2/cocomo81.arff  RMSE                    2658.25          1    6
../datasets_2/cocomo81.arff  R2 Score                   0.201243      1    6
../datasets_2/cocomo81.arff  MAE                      966.86          2    6
../datasets_2/cocomo81.arff  Median Absolute Error    191.5           2    6
../datasets_2/cocomo81.arff  RMSE                    2658.41          2    6
../datasets_2/cocomo81.arff  R2 Score                   0.201146      2    6
../datasets_2/cocomo81.arff  MAE                      985.426         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    184.714         1    7
../datasets_2/cocomo81.arff  RMSE                    2729.4           1    7
../datasets_2/cocomo81.arff  R2 Score                   0.157912      1    7
../datasets_2/cocomo81.arff  MAE                      985.987         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    184.714         2    7
../datasets_2/cocomo81.arff  RMSE                    2729.4           2    7
../datasets_2/cocomo81.arff  R2 Score                   0.157911      2    7
../datasets_2/cocomo81.arff  MAE                      986.312         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    152.5           1    8
../datasets_2/cocomo81.arff  RMSE                    2773.36          1    8
../datasets_2/cocomo81.arff  R2 Score                   0.130566      1    8
../datasets_2/cocomo81.arff  MAE                      986.312         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    152.5           2    8
../datasets_2/cocomo81.arff  RMSE                    2773.36          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.130566      2    8
../datasets_2/cocomo81.arff  MAE                     1005.57          1    9
../datasets_2/cocomo81.arff  Median Absolute Error    163             1    9
../datasets_2/cocomo81.arff  RMSE                    2816.9           1    9
../datasets_2/cocomo81.arff  R2 Score                   0.103052      1    9
../datasets_2/cocomo81.arff  MAE                     1014.23          2    9
../datasets_2/cocomo81.arff  Median Absolute Error    163             2    9
../datasets_2/cocomo81.arff  RMSE                    2817.65          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.102577      2    9
../datasets_2/china.arff     MAE                      382.257         1    3
../datasets_2/china.arff     Median Absolute Error     91.6667        1    3
../datasets_2/china.arff     RMSE                    1403.37          1    3
../datasets_2/china.arff     R2 Score                   0.853875      1    3
../datasets_2/china.arff     MAE                      380.927         2    3
../datasets_2/china.arff     Median Absolute Error     92.1667        2    3
../datasets_2/china.arff     RMSE                    1401.2           2    3
../datasets_2/china.arff     R2 Score                   0.854326      2    3
../datasets_2/china.arff     MAE                      363.315         1    4
../datasets_2/china.arff     Median Absolute Error     95.625         1    4
../datasets_2/china.arff     RMSE                    1247.67          1    4
../datasets_2/china.arff     R2 Score                   0.884501      1    4
../datasets_2/china.arff     MAE                      350.235         2    4
../datasets_2/china.arff     Median Absolute Error     96.75          2    4
../datasets_2/china.arff     RMSE                    1237.61          2    4
../datasets_2/china.arff     R2 Score                   0.886356      2    4
../datasets_2/china.arff     MAE                      343.154         1    5
../datasets_2/china.arff     Median Absolute Error    107.4           1    5
../datasets_2/china.arff     RMSE                    1101.9           1    5
../datasets_2/china.arff     R2 Score                   0.909912      1    5
../datasets_2/china.arff     MAE                      339.374         2    5
../datasets_2/china.arff     Median Absolute Error    156.8           2    5
../datasets_2/china.arff     RMSE                    1089             2    5
../datasets_2/china.arff     R2 Score                   0.912008      2    5
../datasets_2/china.arff     MAE                      318.918         1    6
../datasets_2/china.arff     Median Absolute Error    122.083         1    6
../datasets_2/china.arff     RMSE                     992.469         1    6
../datasets_2/china.arff     R2 Score                   0.926917      1    6
../datasets_2/china.arff     MAE                      318.727         2    6
../datasets_2/china.arff     Median Absolute Error    148.167         2    6
../datasets_2/china.arff     RMSE                     985.855         2    6
../datasets_2/china.arff     R2 Score                   0.927888      2    6
../datasets_2/china.arff     MAE                      287.96          1    7
../datasets_2/china.arff     Median Absolute Error    131.143         1    7
../datasets_2/china.arff     RMSE                     819.346         1    7
../datasets_2/china.arff     R2 Score                   0.95019       1    7
../datasets_2/china.arff     MAE                      304.941         2    7
../datasets_2/china.arff     Median Absolute Error    150.286         2    7
../datasets_2/china.arff     RMSE                     832.812         2    7
../datasets_2/china.arff     R2 Score                   0.948539      2    7
../datasets_2/china.arff     MAE                      288.101         1    8
../datasets_2/china.arff     Median Absolute Error    124.312         1    8
../datasets_2/china.arff     RMSE                     755.361         1    8
../datasets_2/china.arff     R2 Score                   0.957666      1    8
../datasets_2/china.arff     MAE                      290.17          2    8
../datasets_2/china.arff     Median Absolute Error    131.688         2    8
../datasets_2/china.arff     RMSE                     750.639         2    8
../datasets_2/china.arff     R2 Score                   0.958193      2    8
../datasets_2/china.arff     MAE                      263.874         1    9
../datasets_2/china.arff     Median Absolute Error    117.056         1    9
../datasets_2/china.arff     RMSE                     647.708         1    9
../datasets_2/china.arff     R2 Score                   0.968873      1    9
../datasets_2/china.arff     MAE                      310.502         2    9
../datasets_2/china.arff     Median Absolute Error    126.278         2    9
../datasets_2/china.arff     RMSE                     941.206         2    9
../datasets_2/china.arff     R2 Score                   0.934272      2    9
../datasets_2/albrecht.arff  MAE                        7.06667       1    3
../datasets_2/albrecht.arff  Median Absolute Error      3.73333       1    3
../datasets_2/albrecht.arff  RMSE                       9.85777       1    3
../datasets_2/albrecht.arff  R2 Score                   0.785521      1    3
../datasets_2/albrecht.arff  MAE                        7.96          2    3
../datasets_2/albrecht.arff  Median Absolute Error      5.56667       2    3
../datasets_2/albrecht.arff  RMSE                      10.2642        2    3
../datasets_2/albrecht.arff  R2 Score                   0.76747       2    3
../datasets_2/albrecht.arff  MAE                        3.87          1    4
../datasets_2/albrecht.arff  Median Absolute Error      4.025         1    4
../datasets_2/albrecht.arff  RMSE                       4.13781       1    4
../datasets_2/albrecht.arff  R2 Score                   0.962211      1    4
../datasets_2/albrecht.arff  MAE                        4.235         2    4
../datasets_2/albrecht.arff  Median Absolute Error      4.025         2    4
../datasets_2/albrecht.arff  RMSE                       4.32          2    4
../datasets_2/albrecht.arff  R2 Score                   0.95881       2    4
../datasets_2/albrecht.arff  MAE                        3.272         1    5
../datasets_2/albrecht.arff  Median Absolute Error      3.04          1    5
../datasets_2/albrecht.arff  RMSE                       3.75491       1    5
../datasets_2/albrecht.arff  R2 Score                   0.968881      1    5
../datasets_2/albrecht.arff  MAE                        3.804         2    5
